% drifting stream generated from medium.arff
% seed: 5
% length: 2000
% sudden drift begins at instance 1000 (0-based; the 1001st @data row)
% pre-drift class weights: 6=0.4488, 5=0.2975, 7=0.1797, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift class weights: 6=0.1849, 5=0.2790, 7=0.4619, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift label map: 6->5, 5->6, 7->8, 8->7, 4->4, 3->3, 9->9
% pre-drift realized counts: {'3': 6, '4': 33, '5': 289, '6': 448, '7': 183, '8': 40, '9': 1}
% post-drift realized counts: {'3': 1, '4': 27, '5': 171, '6': 298, '7': 35, '8': 466, '9': 2}
% jitter is gaussian noise at --jitter * feature std; class values match the source file
@relation medium_stream
@attribute A1 NUMERIC
@attribute A2 NUMERIC
@attribute A3 NUMERIC
@attribute A4 NUMERIC
@attribute A5 NUMERIC
@attribute A6 NUMERIC
@attribute A7 NUMERIC
@attribute A8 NUMERIC
@attribute A9 NUMERIC
@attribute A10 NUMERIC
@attribute A11 NUMERIC
@attribute class NUMERIC
@data
6.54651,0.216071,0.362234,15.3778,0.0348708,62.2187,149.491,0.998807,3.01926,0.402227,9.15869,5
8.05886,0.206894,0.307114,1.2543,0.0365794,5.47539,47.8311,0.99261,2.99142,0.729563,10.3888,5
6.26022,0.260465,0.31934,15.427,0.0311051,62.3312,187.789,0.998491,3.3243,0.609849,9.38031,5
6.02473,0.1285,0.367745,0.969858,0.031964,61.7374,144.715,0.991726,3.31113,0.437691,11.1944,5
6.27304,0.354361,0.285842,6.97959,0.0451411,56.5289,244.073,0.995541,3.35814,0.550844,10.0017,6
6.11749,0.222856,0.230969,3.21342,0.0547494,15.1655,104.584,0.99479,3.14496,0.413498,8.73353,5
5.98424,0.268827,0.26578,9.21154,0.0522444,42.6849,138.789,0.994097,3.24806,0.527569,10.5311,6
7.15835,0.359108,0.34048,12.5146,0.0498162,5.98393,35.7018,0.994357,3.13841,0.386938,11.4218,6
7.84497,0.221964,0.255979,8.93148,0.0470892,38.6073,126.482,0.996659,3.23811,0.518689,10.2215,6
7.25132,0.25151,0.374518,13.2355,0.051226,35.5893,198.95,0.998544,3.03624,0.463891,8.96208,7
7.90245,0.273904,0.270649,1.23526,0.0336563,25.6676,125.529,0.990795,2.97727,0.509464,11.8216,6
6.10764,0.317773,0.323788,10.3033,0.0325168,21.9573,92.805,0.992679,3.10188,0.429896,12.1474,7
6.04722,0.359148,0.582349,14.8896,0.0421099,41.4823,117.205,0.997884,3.13887,0.507068,9.03212,5
7.64156,0.231767,0.49574,10.3476,0.0377819,45.7905,179.725,0.996557,3.09432,0.576095,9.59027,6
6.04105,0.341693,0.315735,7.879,0.0522956,52.526,184.899,0.996571,3.3914,0.652973,9.40882,5
6.82669,0.369732,0.236828,9.56265,0.0566656,54.1391,166.845,0.995662,3.22524,0.417623,10.1185,5
6.8221,0.320112,0.296703,8.09232,0.0283794,33.6082,120.273,0.99151,3.12209,0.620163,12.5184,7
7.28039,0.167644,0.355969,1.70687,0.0360148,27.9012,107.447,0.993336,3.27219,0.505799,10.1721,6
8.00893,0.238319,0.2848,3.08479,0.0480612,48.4872,163.758,0.995298,3.26311,0.715016,9.44625,6
6.60917,0.203631,0.315569,0.992865,0.0388805,24.7617,74.9333,0.992643,3.40225,0.538059,10.1822,7
6.49085,0.173064,0.324896,1.59404,0.0388568,36.0472,124.583,0.990807,3.05186,0.45435,10.4726,6
5.22226,0.439178,0.0307722,1.32645,0.0369335,44.6351,119.015,0.989324,3.3567,0.338253,12.2608,8
6.09843,0.225906,0.357041,17.2074,0.039515,37.8806,130.487,0.999533,3.23351,0.428653,8.82991,6
7.86856,0.266614,0.275638,1.73506,0.0336455,25.3158,123.944,0.990609,2.96003,0.508626,11.8828,6
6.87267,0.343551,0.357844,1.58626,0.0319986,12.2508,147.957,0.992046,3.06771,0.52813,9.89005,5
5.75221,0.265236,0.165365,9.15814,0.0551495,29.2566,114.939,0.994709,3.3505,0.367921,10.3181,6
7.99765,0.18397,0.484512,1.48171,0.0588497,8.63613,140.304,0.994195,3.24532,0.480039,9.92001,5
7.28543,0.312037,0.684865,10.1565,0.041416,56.1721,158.026,0.997559,3.06864,0.452816,8.69049,5
7.32922,0.185309,0.28605,1.6372,0.0465087,12.4042,146.037,0.991795,3.20404,0.483083,11.175,7
5.64917,0.213848,0.23524,4.64874,0.0268397,35.2605,154.516,0.990828,3.30164,0.309565,11.4989,7
6.79701,0.218493,0.352342,5.24437,0.044197,20.9652,111.799,0.993956,3.30706,0.524693,10.6584,7
6.36464,0.262781,0.191298,2.18814,0.0827039,19.7931,191.022,0.995261,3.49308,0.629983,9.63008,4
6.11432,0.309527,0.253641,2.20543,0.0510033,29.3344,167.752,0.99276,3.37159,0.464546,10.3932,6
7.06785,0.157606,0.2855,2.45527,0.0427646,33.4114,90.7596,0.990535,2.88596,0.473443,11.1672,6
7.38192,0.193763,0.313539,14.4277,0.0450082,39.2062,193.422,0.998464,3.11841,0.502911,9.13832,6
6.87519,0.316471,0.255526,2.31929,0.0301069,11.2739,101.212,0.991006,3.0621,0.419214,11.161,6
6.83168,0.472295,0.35312,3.34364,0.0288286,32.1716,133.145,0.990194,3.1399,0.373202,12.1797,7
7.86473,0.288511,0.391904,6.85318,0.0346781,5.45165,118.212,0.993814,3.11721,0.418131,10.6258,5
5.72314,0.299786,0.378802,5.01339,0.0396472,20.4659,87.5692,0.989675,3.22285,0.587098,13.1058,7
6.61866,0.171221,0.300127,0.790922,0.0339243,13.1596,73.2478,0.990926,3.16737,0.576349,10.9603,6
6.36582,0.227283,0.37825,8.32085,0.0455861,35.8383,126.081,0.993083,2.97169,0.30647,11.0543,7
5.81367,0.191271,0.239736,1.03467,0.044601,38.5354,127.955,0.993428,3.76278,0.593196,10.7217,5
6.95339,0.190898,0.344527,13.4643,0.0386626,49.3023,118.723,0.995594,3.01223,0.619033,10.6713,6
7.06248,0.226194,0.235883,5.35254,0.0389884,61.9663,194.881,0.994559,3.1922,0.775622,10.0051,4
6.20652,0.376248,0.229012,8.05791,0.0247412,36.3685,213.839,0.996623,3.33312,0.607147,9.61794,6
6.16877,0.287554,0.255504,1.37168,0.0324396,25.6446,98.6008,0.989072,3.03435,0.418889,12.1093,6
6.06044,0.197786,0.289107,0.631008,0.0472286,29.0321,93.0284,0.990303,3.22114,0.52358,11.2686,6
6.64945,0.223527,0.22453,17.4922,0.048381,35.953,117.231,0.999196,3.0875,0.464088,8.7443,6
6.4528,0.362556,0.335366,3.98848,0.0358117,24.8995,88.2094,0.991153,3.17921,0.388962,11.2177,6
7.97974,0.224604,0.357023,9.03523,0.0445342,51.4399,187.468,0.99692,3.10217,0.551651,9.62944,7
6.72338,0.260541,0.50906,7.33136,0.0619278,51.1772,194.454,0.995397,3.13263,0.495459,9.75008,5
6.58749,0.377611,0.292386,2.83005,0.0346641,15.9491,99.7124,0.989205,3.03569,0.369682,12.493,6
7.99862,0.229535,0.255817,1.36795,0.0325813,36.8515,135.182,0.993009,3.4582,0.512981,10.3988,7
6.90659,0.351261,0.38997,2.40056,0.0476325,25.6775,155.17,0.991165,3.21692,0.542857,11.0866,7
7.65036,0.305223,0.38764,2.39007,0.0428929,8.40444,100.113,0.992678,3.15353,0.647759,10.9376,5
6.92021,0.459047,0.194217,0.728189,0.0541297,3.60658,125.416,0.992051,3.10098,0.415476,10.3869,6
7.37108,0.229022,0.432244,0.970628,0.0430634,21.6372,112.926,0.993725,3.22052,0.617819,10.5811,6
5.99844,0.203283,0.26914,6.99953,0.0489496,22.2803,93.821,0.992684,3.15474,0.426438,10.9496,6
7.23822,0.219217,0.246467,18.7614,0.0849969,18.9792,107.658,1.00027,3.10728,0.505908,8.66284,5
6.88845,0.284607,0.3293,1.70208,0.0371265,27.7451,127.761,0.993636,3.20986,0.623292,10.2676,6
6.29635,0.286389,0.285424,4.67596,0.0608531,28.3417,86.5388,0.990606,3.24099,0.560513,12.6978,8
8.1825,0.183095,0.383588,1.01042,0.039085,41.8873,91.0655,0.990621,2.87821,0.609635,12.0458,6
6.63678,0.246707,0.299551,14.5833,0.0518455,40.5026,184.35,0.998136,3.03133,0.496033,9.18443,6
9.01161,0.547625,0.298638,8.25531,0.0258506,12.2931,69.2269,0.993049,2.94299,0.358696,11.805,5
6.86325,0.377661,0.310643,8.33896,0.0452085,35.4557,148.723,0.993097,3.37071,0.34393,12.0092,7
7.0895,0.195702,0.312013,1.16303,0.0187412,4.42699,30.4348,0.98937,3.20745,0.369982,11.9011,6
6.54264,0.182942,0.415523,14.1722,0.0391905,45.777,125.759,0.996644,3.28458,0.73029,10.1945,7
8.20516,0.379592,0.358812,0.593505,0.0342117,16.4709,91.3629,0.990574,3.0419,0.308799,11.6264,8
6.59552,0.388403,0.384702,11.8389,0.0562956,51.1905,217.223,0.998302,3.253,0.506571,8.80134,6
6.67962,0.209583,0.331762,1.18253,0.0345325,44.9044,119.145,0.989455,3.23043,0.361624,12.5544,7
7.72277,0.156993,0.482339,1.56864,0.0549356,19.304,127.806,0.995085,3.3168,0.486056,10.7179,6
7.57706,0.239917,0.337974,1.0042,0.0571805,34.0862,176.36,0.9945,3.09327,0.504484,9.53439,5
6.8818,0.148662,0.28321,4.48511,0.0275842,14.9463,106.223,0.993478,3.23549,0.462023,10.39,8
7.29604,0.215456,0.352204,14.4964,0.0463042,35.7309,180.603,0.998165,3.05662,0.466697,8.89945,6
7.38406,0.243923,0.487457,0.872519,0.0441609,34.8872,159.485,0.991855,3.1299,0.549553,11.2954,5
6.75573,0.250603,0.378089,8.438,0.0459542,23.3722,157.326,0.995766,3.32864,0.599537,10.1745,6
5.69371,0.153679,0.272395,4.49746,0.0449225,57.3742,146.786,0.990984,3.22001,0.266932,11.3436,6
6.06183,0.668108,0.0687423,1.08839,0.0599288,8.64116,111.111,0.992941,3.11881,0.343417,8.68537,4
6.45638,0.293572,0.567538,0.446796,0.0607675,14.8248,120.197,0.992211,3.04682,0.407659,9.53282,5
7.35468,0.265543,0.307234,1.52555,0.039442,37.5726,176.382,0.99185,3.17406,0.511978,11.474,6
8.57086,0.200814,0.422708,1.138,0.0418584,33.89,125.846,0.992661,3.10406,0.487423,11.3825,7
6.05212,0.326063,0.361247,2.00097,0.0479008,13.6825,198.733,0.994363,3.47789,0.44057,10.4533,4
6.88586,0.406385,0.217094,5.9386,0.0810095,77.697,305.509,0.997297,3.39895,0.566463,9.37287,5
6.97767,0.312676,0.507347,1.68173,0.0274466,4.24277,61.1427,0.991777,3.08133,0.436158,10.3362,5
6.90231,0.234824,0.343122,2.63915,0.030922,23.9208,116.234,0.990186,3.14199,0.371627,12.3701,7
7.58574,0.323297,0.262865,9.51582,0.0297929,13.4915,139.028,0.993492,3.1118,0.44069,11.9866,6
6.58678,0.427885,0.250567,2.41242,0.0335753,23.1502,80.5246,0.99086,3.04148,0.413117,11.5129,6
7.0688,0.305923,0.253828,7.36998,0.069983,28.2075,162.219,0.995521,3.12191,0.461415,9.8432,6
7.44361,0.215537,0.277454,1.27609,0.04134,27.6283,100.384,0.992728,3.19648,0.322849,9.78976,6
6.64537,0.246871,0.319211,8.88062,0.025906,20.9038,108.174,0.992733,3.34177,0.347784,12.6722,6
6.58182,0.215698,0.339692,11.4568,0.048042,59.2269,137.748,0.995333,3.21622,0.404202,10.6333,5
6.40778,0.26712,0.478983,7.0922,0.0475436,52.4852,206.323,0.995559,3.23663,0.42889,9.26938,6
8.20592,0.287566,0.332184,9.17916,0.0360695,26.7946,119.608,0.994956,2.95117,0.409091,10.814,7
6.64126,0.252143,0.470647,8.17001,0.0471609,47.8136,187.678,0.995814,3.20219,0.535079,9.02453,5
6.27613,0.0982019,0.421145,1.04891,0.0390446,16.8803,77.3704,0.989992,3.14061,0.572859,11.313,7
6.35029,0.697036,0.554654,12.8635,0.0585061,58.2826,248.144,0.997839,3.30236,0.495361,8.5937,5
6.55699,0.19202,0.41076,8.81131,0.0449241,49.8396,172.517,0.995347,3.13408,0.568098,9.77349,6
7.97689,0.158291,0.363288,1.19458,0.0338412,14.4077,121.247,0.994003,3.20516,0.394206,10.3211,4
5.10197,0.297861,0.2793,8.25364,0.026206,27.7411,108.104,0.992896,3.35861,0.360414,10.9767,6
6.16775,0.248235,0.310004,9.05064,0.0330271,41.0204,136.556,0.992398,3.24919,0.259594,12.4365,7
7.34902,0.18203,0.333741,2.60975,0.02995,29.9417,104.713,0.991864,2.96758,0.533007,10.9856,6
6.58809,0.318933,0.32255,2.13527,0.0527522,41.9602,220.622,0.9933,3.13209,0.605613,9.90012,5
6.60854,0.258641,0.361088,8.17631,0.042123,52.6772,179.214,0.996097,3.07235,0.416622,9.23268,5
6.31005,0.1985,0.264315,12.5776,0.0463378,59.3922,145.692,0.995376,3.26613,0.355628,10.8294,6
8.06483,0.222145,0.321902,5.57937,0.0471594,23.9746,95.4494,0.993239,3.09855,0.42403,10.8746,5
7.36532,0.279899,0.542966,13.0682,0.0488586,61.9697,150.564,0.998565,3.07033,0.446093,9.13259,6
6.98204,0.163022,0.37786,1.28242,0.0286094,24.087,72.6747,0.992024,3.30716,0.452108,10.8333,7
6.72521,0.210186,0.375958,1.50708,0.0249407,41.3651,104.505,0.990233,3.09914,0.444299,11.4209,5
7.31837,0.156129,0.3489,1.15634,0.0367055,29.8955,106.212,0.993608,3.27038,0.512915,10.1973,6
7.46639,0.320764,0.545012,16.5733,0.0542991,53.538,237.677,1.0017,2.94695,0.579952,8.74531,6
7.1324,0.303111,0.489025,1.6687,0.0441592,30.8088,100.381,0.9942,3.40662,0.589272,10.2868,5
6.20518,0.155016,0.320184,0.976902,0.0368808,74.5954,178.63,0.990979,3.20955,0.408152,10.9934,6
5.44091,0.195996,0.15272,12.6016,0.051061,31.5068,112.98,0.995841,3.40814,0.383742,10.8003,6
5.89178,0.186786,0.21335,1.65953,0.0451279,56.2909,134.06,0.993259,3.30661,0.441381,9.57419,5
6.27916,0.244495,0.291997,13.2202,0.0364563,54.8018,133.456,0.995857,3.16951,0.380521,10.542,6
6.44406,0.355475,0.15366,1.12464,0.0539832,11.6666,105.919,0.994139,3.18554,0.391921,8.67817,5
6.9457,0.223839,0.498309,7.15224,0.0648785,49.4746,163.952,0.995564,3.53597,0.503225,10.1774,6
6.719,0.191381,0.358969,0.827456,0.0255433,61.6761,143.467,0.990966,3.25552,0.485567,10.9661,6
7.15757,0.19493,0.315445,1.74983,0.0449632,36.2563,132.261,0.993885,3.34255,0.571691,10.2529,7
6.07826,0.21857,0.30662,1.41874,0.0377237,39.9365,127.432,0.991999,3.45171,0.586027,10.7428,5
6.0814,0.252559,0.475216,15.7432,0.0519032,25.6157,94.4491,0.997817,3.06463,0.442642,9.22196,6
6.68857,0.253629,0.288445,5.84757,0.0226952,26.0094,75.1919,0.993077,3.2827,0.530937,11.0075,6
8.64236,0.17313,0.35641,1.64935,0.0408479,23.9076,190.604,0.995593,3.2406,0.545253,9.49676,6
10.268,0.438524,0.893113,6.28766,0.0494038,19.9117,129.9,0.996714,2.99647,0.514586,9.79425,4
6.89749,0.580333,0.580749,8.0189,0.0334955,29.3553,167.956,0.992499,3.27154,0.44067,12.1127,6
9.13463,0.27889,0.476585,2.16154,0.0586236,9.64826,113.004,0.995501,3.16014,0.455129,10.0373,5
5.36488,0.296773,0.303099,1.13414,0.029236,24.2689,95.2035,0.98742,3.30181,0.407575,13.5572,7
6.25351,0.273189,0.18247,8.12263,0.0463499,44.5938,186.678,0.996287,3.24077,0.469386,8.94649,5
7.04483,0.209186,0.323943,4.85795,0.0301885,26.224,75.3197,0.992204,2.87897,0.538441,10.5477,6
7.27888,0.398168,0.247159,6.08291,0.0569483,39.7471,164.674,0.995064,3.19314,0.39959,9.89671,6
8.27599,0.330692,0.423625,1.47876,0.0342817,15.5784,94.0441,0.991165,3.20634,0.3179,12.5178,3
6.67444,0.281904,0.346864,8.6422,0.0492522,31.7341,110.457,0.9947,3.24862,0.534317,11.0489,7
6.39626,0.359795,0.119043,5.9379,0.0570176,5.48692,92.2382,0.995299,3.0539,0.451899,8.46336,4
7.02501,0.334069,0.77958,9.95267,0.0427205,20.4046,251.629,0.994514,3.00655,0.552208,10.9543,6
5.42134,0.186807,0.19193,7.34288,0.0468541,35.2621,112.501,0.994593,3.25431,0.411901,9.50247,6
5.97694,0.196741,0.722455,1.40322,0.150697,10.1429,52.3395,0.992497,3.12086,0.47513,9.94334,5
6.49116,0.297238,0.51837,1.18239,0.0352384,39.8919,191.424,0.992271,3.24856,0.591625,10.4143,6
6.88138,0.281658,0.332446,1.00026,0.0382721,18.0208,96.8302,0.990471,3.063,0.388539,11.7166,6
6.92554,0.335596,0.3055,4.59059,0.0279325,33.1062,146.21,0.991487,3.35608,0.491114,12.3475,7
6.91087,0.341015,0.726269,11.3827,0.0695647,43.5894,149.375,0.996762,3.00097,0.807985,9.25406,5
6.6862,0.232397,0.3285,7.73983,0.0483254,45.7049,176.542,0.994692,3.09171,0.520333,10.1027,6
5.61561,0.25249,0.262526,12.7945,0.0478439,52.6793,110.271,0.997052,3.08414,0.447531,9.44486,6
7.16514,0.243332,0.289258,13.8227,0.0540406,53.3,202.072,0.998982,3.12677,0.380571,9.03245,7
7.34768,0.289507,0.293547,4.75964,0.0274715,26.9001,151.418,0.993046,3.05633,0.263585,10.5666,6
6.64719,0.245077,0.464142,2.50734,0.0320338,19.1219,113.459,0.990416,3.10969,0.612914,11.9767,6
6.24844,0.184001,0.378613,1.6503,0.0287792,34.543,114.58,0.993024,3.47764,0.545159,9.69812,6
5.51199,0.242105,0.338017,1.91293,0.0414047,11.5353,71.9897,0.989815,3.05206,0.441849,11.4824,7
7.86884,0.157703,0.316406,7.66479,0.0514162,58.3829,154.89,0.995847,3.11877,0.375561,9.44391,6
7.7706,0.268022,0.336348,1.62179,0.028282,25.0011,167.584,0.991173,2.97781,0.468726,12.2423,7
6.88728,0.431023,0.284538,9.48337,0.0556265,28.6867,184.935,0.996071,3.16825,0.434976,9.37297,5
7.12332,0.158848,0.363004,10.8022,0.042485,19.222,87.0798,0.995845,3.15978,0.444192,10.9621,7
6.87687,0.537913,0.324195,13.6691,0.0498978,52.4849,237.746,0.99712,3.20466,0.495432,9.65337,5
6.53474,0.404385,0.301673,3.46105,0.044531,20.3501,147.96,0.990045,3.1598,0.313952,12.0019,7
6.3669,0.439494,0.06935,1.07777,0.0283868,9.40897,127.358,0.990512,2.97162,0.283684,10.8902,5
6.40949,0.309646,0.263051,13.2889,0.044879,56.3916,207.172,0.997736,3.17371,0.407325,9.64633,5
6.40535,0.128219,0.387584,1.31191,0.0436346,24.8719,116.536,0.992226,3.27101,0.527634,10.289,6
6.83923,0.395006,0.331321,7.95062,0.0201826,39.2855,136.35,0.992101,3.18101,0.440063,11.9862,7
6.49535,0.207486,0.319833,11.7562,0.0393664,46.7195,165.695,0.997956,3.39274,0.446648,9.85628,7
7.62973,0.279298,0.319594,14.2285,0.0617646,32.2662,202.565,0.998054,2.99518,0.457445,9.2753,5
7.96656,0.235306,0.366974,9.54054,0.0552629,23.483,158.746,0.997873,3.32569,0.470008,9.83951,4
6.53907,0.282743,0.262215,8.5641,0.0412225,43.4866,137.257,0.995503,3.32018,0.364893,10.1986,6
6.66147,0.66375,-0.0085419,12.7758,0.0337529,31.7009,73.0016,0.995554,3.15376,0.50673,10.7257,6
5.37589,0.177774,0.236182,4.58982,0.0416944,30.7576,117.598,0.994467,3.40983,0.403197,9.35477,6
5.25477,0.308293,0.362183,4.90182,0.0297992,45.004,149.109,0.989688,3.1375,0.308632,12.3943,7
6.57859,0.161583,0.357874,0.811171,0.0300745,27.334,88.8587,0.988909,3.23361,0.35635,13.2048,8
6.42959,0.257867,0.248415,0.92258,0.0520532,22.8804,172.09,0.993157,3.09386,0.537421,9.35062,5
7.13582,0.233511,0.407311,17.8166,0.046641,38.0045,146.35,0.999897,3.31182,0.383647,8.70081,5
6.9681,0.147784,0.384179,15.0511,0.0444739,53.9697,120.533,0.997467,3.18338,0.414012,9.91827,6
4.8348,0.331257,0.129194,1.4429,0.0362791,69.0797,171.972,0.991997,3.47098,0.452979,10.4017,5
6.40914,0.250883,0.566301,0.853907,0.0600935,20.1648,121.228,0.992354,2.99684,0.395047,9.49283,5
8.23601,0.331156,0.422043,8.79355,0.0452755,21.2,128.441,0.998219,3.37158,0.47004,9.28858,5
5.99326,0.327748,0.251461,5.05899,0.0503548,13.9844,120.125,0.994228,3.14889,0.408552,9.18168,5
5.70496,0.253628,0.244547,17.8052,0.0582632,24.1961,121.718,0.997842,3.29552,0.484585,10.0345,5
7.14771,0.243983,0.280827,11.3351,0.0351065,39.9199,174.55,0.997498,3.20543,0.454927,8.97002,5
7.71699,0.243544,0.298382,1.36416,0.0462707,32.1461,107.565,0.992657,3.21703,0.55109,10.728,6
6.93049,0.222417,0.349901,6.29989,0.0300098,43.8782,113.188,0.992385,2.80989,0.542574,11.101,6
6.54947,0.350328,0.279466,12.1737,0.0503176,86.5046,211.43,0.996271,3.16159,0.510553,9.97344,6
6.42626,0.294887,0.369759,8.01015,0.0446067,36.1469,191.117,0.995466,3.10855,0.371143,8.91068,5
7.60452,0.236934,0.290956,1.31483,0.0460089,33.8083,80.4713,0.990255,3.03347,0.396538,11.4241,6
7.33791,0.22909,0.36397,14.5362,0.0633907,48.5548,196.864,0.997985,2.88928,0.386031,9.03537,6
7.63836,0.20869,0.359345,1.09934,0.0402037,5.98001,103.247,0.991466,3.06364,0.457327,11.2921,4
6.89898,0.158003,0.291624,9.34354,0.0573111,48.8977,184.864,0.99753,3.39245,0.376318,9.72647,6
7.09174,0.285901,0.344769,7.66182,0.0358663,48.701,125.765,0.993945,3.21036,0.397294,10.668,6
6.11806,0.292368,0.284142,6.39601,0.0447885,34.5796,177.074,0.99319,3.23367,0.51517,10.5908,5
8.79953,0.203356,0.422773,14.9319,0.0535243,58.9343,185.327,1.00093,3.28161,0.794869,8.73505,6
6.25919,0.198521,0.26249,1.69307,0.036355,39.7551,152.734,0.99315,3.48361,0.705183,10.5175,7
6.3877,0.161088,0.238184,1.73446,0.0570347,20.0793,124.885,0.99088,3.23299,0.42884,11.0784,7
6.8015,0.192742,0.355577,1.87144,0.0370676,29.4869,96.9393,0.991743,3.15803,0.537872,10.7905,7
8.29881,0.212254,0.412855,2.26605,0.0504638,23.5008,110.351,0.993845,2.84943,0.448058,9.49927,5
5.86182,0.346007,0.164196,10.4531,0.0339344,25.8524,119.695,0.994998,3.26034,0.493176,9.98203,6
6.10137,0.236633,0.295404,1.45963,0.0452903,21.9186,67.3103,0.992053,3.3063,0.540759,10.3899,5
6.58848,0.642215,0.286413,3.87367,0.0325257,18.2996,76.5186,0.990454,3.10381,0.625379,12.8831,6
6.30434,0.289996,0.276749,4.39933,0.0593848,26.9181,78.4354,0.989985,3.24378,0.564633,12.8116,8
5.46681,0.369658,0.404189,3.10489,0.0543641,29.8585,144.357,0.994835,3.41322,0.507555,9.13172,5
7.80629,0.280341,0.244025,3.71117,0.0233246,27.2974,98.1785,0.989404,2.98065,0.360905,13.0221,6
7.6152,0.391473,0.201103,3.53819,0.0473191,8.22456,116.273,0.99424,3.16429,0.403935,9.44759,5
6.93118,0.245226,0.31095,1.06619,0.0369871,37.9421,121.713,0.992037,3.16983,0.41219,11.2238,8
7.49872,0.212343,0.348937,1.31981,0.061616,25.6768,108.026,0.992994,3.51032,0.452399,10.6768,6
6.58174,0.351417,0.297782,1.79831,0.0203207,23.5679,85.6058,0.989872,3.40629,0.607769,12.3643,9
7.83121,0.28583,0.337464,8.93832,0.0360947,33.2901,176.711,0.996373,3.10993,0.457079,10.6144,5
6.18323,0.181902,0.372511,1.68222,0.0281542,36.2315,115.317,0.992984,3.47899,0.531305,9.77317,6
8.6199,0.303591,0.299505,1.02348,0.0447819,15.3053,112.72,0.992375,2.94509,0.391393,10.1755,5
5.70803,0.178655,0.221165,3.93607,0.0423034,25.2983,108.412,0.994143,3.35898,0.388174,9.34686,5
7.86607,0.250699,0.331544,13.6244,0.0441089,66.9134,182.111,0.999836,3.22553,0.74755,8.88227,5
8.10411,0.344534,0.282314,7.82263,0.0393758,68.8427,232.873,0.995776,3.15288,0.557374,9.81795,6
7.49073,0.273803,0.259233,11.7374,0.0544405,55.5073,171.255,0.997083,3.10513,0.598049,9.86601,5
6.98028,0.254186,0.346896,1.36593,0.0383184,28.2532,188.6,0.990574,3.13935,0.522498,11.0278,6
6.66278,0.621085,0.201236,9.00395,0.0442216,80.9908,220.961,0.996197,3.1636,0.453038,9.27748,5
6.92022,0.138423,0.374991,1.30295,0.042041,21.9081,79.8722,0.990248,3.04038,0.529036,11.2947,6
9.80748,0.362748,0.452201,2.09002,0.041742,11.1801,122.905,0.994205,2.91671,0.465462,10.7763,5
8.13328,0.190105,0.274596,0.889115,0.0233237,48.6203,86.74,0.990381,2.93115,0.364436,11.0772,6
5.54645,0.280356,0.391603,5.95707,0.0322322,36.8073,118.878,0.991373,3.21036,0.426573,12.0313,7
6.45333,0.272015,0.501617,7.01612,0.0454182,53.7194,205.204,0.995837,3.23668,0.423523,9.20262,6
5.9624,0.253236,0.315775,3.70735,0.0264293,27.9415,111.04,0.991393,3.40267,0.709491,12.3507,7
7.02593,0.195663,0.368722,1.17297,0.0484596,27.3339,129.554,0.992394,3.16756,0.522805,10.7877,5
6.73835,0.129641,0.446923,4.28605,0.0431184,51.3856,131.278,0.991955,3.06333,0.544478,11.3303,6
7.67497,0.462398,0.176865,3.21924,0.0544425,18.9456,144.481,0.993913,3.12916,0.507047,10.7694,6
6.57437,0.233963,0.205358,11.7177,0.0436717,45.6945,132.604,0.996054,2.96192,0.512377,9.72751,6
6.67812,0.214506,0.367545,15.043,0.0342933,62.1464,154.602,0.99831,3.01152,0.393912,9.29794,5
8.6967,0.233055,0.306377,13.5499,0.0453454,36.0868,172.155,0.99947,3.12317,0.475307,8.75966,7
7.3391,0.348314,0.281588,11.8942,0.0479097,30.9557,150.232,0.996921,3.21672,0.4882,10.3652,5
6.36728,0.299335,0.390633,8.04515,0.0466264,33.7677,192.937,0.995805,3.08829,0.370458,9.0721,5
5.71037,0.244436,0.319893,12.1046,0.0426433,41.8858,126.73,0.995278,3.23661,0.525212,10.4524,7
7.11472,0.355033,0.237256,15.238,0.0556894,47.538,195.956,0.998728,3.1213,0.48175,8.853,5
5.87847,0.242585,0.259932,12.5911,0.0543029,33.736,138.437,0.997502,3.34057,0.446068,9.51333,6
7.58124,0.172287,0.447763,10.8313,0.0536761,56.0465,135.398,0.996994,3.14466,0.469657,10.1153,5
7.03917,0.389076,0.208854,10.8904,0.0979445,13.6981,91.3304,0.9967,3.03395,0.467494,9.23184,5
7.30708,0.202103,0.216794,1.92348,0.0451643,18.0698,97.1307,0.994615,3.37497,0.533045,10.0171,5
6.46451,0.127999,0.261807,2.4584,0.0344302,32.4364,74.9454,0.991608,3.20375,0.758111,11.3622,6
6.83735,0.30693,0.307318,7.88672,0.0260919,33.2122,125.858,0.991674,3.12879,0.635351,12.6102,7
5.96784,0.329455,0.383945,9.75673,0.0400108,29.2787,125.43,0.995173,3.47834,0.487664,10.9134,6
7.67276,0.306594,0.424993,14.1985,0.044859,45.3426,216.44,0.999017,3.18506,0.621953,9.1988,5
7.01448,0.120246,0.299504,10.3488,0.0408568,40.0906,95.8301,0.995686,3.18193,0.374161,9.70573,8
6.49268,0.19324,0.284503,1.28016,0.0461962,22.8058,87.9684,0.990358,3.17139,0.512048,11.6393,7
8.25594,0.270207,0.445424,1.98567,0.035831,30.4051,130.053,0.99184,3.09842,0.494304,12.3806,6
5.64173,0.198848,0.359265,2.32329,0.0479023,15.102,123.065,0.992726,3.48556,0.492773,10.0846,6
